id,name,lat,lon,all_sz
2629540,Reeths-Puffer Schools,43.314,-86.278,290.0
2629580,Republic-Michigamme Schools,46.35,-88.033,11.0
2629670,Richmond Community Schools,42.818,-82.721,120.0
2629760,River Rouge School District Of The City Of,42.271,-83.134,85.0
2629790,River Valley School District,41.826,-86.614,49.0
2629910,Riverview Community School District,42.17,-83.189,208.0
2629940,Rochester Community School District,42.71,-83.149,1131.0
2630030,Rockford Public Schools,43.095,-85.518,577.0
2630060,Rogers City Area Schools,45.366,-83.912,39.0
2630090,Romeo Community Schools,42.784,-83.017,407.0
2630120,Romulus Community Schools,42.224,-83.366,324.0
2630210,Roseville Community Schools,42.5,-82.938,516.0
2630300,Royal Oak Schools,42.506,-83.146,371.0
2630360,Rudyard Area Schools,46.229,-84.853,60.0
2630390,Saginaw School District Of The City Of,43.417,-83.968,658.0
2630450,Saginaw Township Community Schools,43.451,-84.022,359.0
2630480,North Dickinson County Schools,46.098,-87.766,22.0
2630660,Saline Area Schools,42.151,-83.811,393.0
2630780,Sand Creek Community Schools,41.776,-84.049,69.0
2630840,Sandusky Community School District,43.414,-82.855,78.0
2630930,Saranac Community Schools,42.924,-85.211,81.0
2630960,Saugatuck Public Schools,42.659,-86.188,66.0
2630990,Sault Ste. Marie Area Schools,46.343,-84.317,209.0
2631020,Schoolcraft Community Schools,42.115,-85.661,83.0
2631320,Shelby Public Schools,43.589,-86.392,102.0
2631380,Shepherd Public Schools,43.539,-84.657,137.0
2631830,Sigel Township S/D #6,,,2.0
2632070,Sodus Township S/D #5,,,8.0
2632220,South Lake Schools,42.462,-82.912,151.0
2632250,South Lyon Community Schools,42.447,-83.633,580.0
2632280,South Redford School District,42.374,-83.296,363.0
2632300,South Haven Public Schools,42.419,-86.206,165.0
2632310,Southfield Public School District,42.476,-83.258,1013.0
2632340,Southgate Community School District,42.204,-83.21,405.0
2632370,Sparta Area Schools,43.142,-85.716,190.0
2632550,Spring Lake Public Schools,43.069,-86.057,178.0
2632610,Springport Public Schools,42.359,-84.668,78.0
2632640,St. Charles Community Schools,43.31,-84.154,79.0
2632670,Lake Shore Public Schools (Macomb),42.525,-82.889,253.0
2632820,St. Johns Public Schools,42.976,-84.566,231.0
2632850,St. Joseph Public Schools,42.041,-86.426,211.0
2632880,St. Louis Public Schools,43.434,-84.598,88.0
2632910,West Iron County Public Schools,46.224,-88.803,67.0
2632940,Standish-Sterling Community Schools,44.046,-84.064,125.0
2632970,Stanton Township Public Schools,,,16.0
2633000,Stephenson Area Public Schools,45.404,-87.559,49.0
2633030,Stockbridge Community Schools,42.428,-84.226,118.0
2633090,Sturgis Public Schools,41.807,-85.419,244.0
2633120,Summerfield Schools,41.877,-83.696,58.0
2633360,Suttons Bay Public Schools,44.924,-85.683,45.0
2633410,Swan Valley School District,43.386,-84.073,131.0
2633420,Swartz Creek Community Schools,42.945,-83.821,323.0
2633510,Tawas Area Schools,44.269,-83.609,97.0
2633540,Taylor School District,42.224,-83.269,737.0
2633720,Tecumseh Public Schools,41.98,-83.93,225.0
2633750,Tekonsha Community Schools,42.118,-84.998,21.0
2633810,Thornapple Kellogg School District,42.699,-85.479,225.0
2633840,Three Rivers Community Schools,41.992,-85.651,204.0
2633870,Traverse City Area Public Schools,44.732,-85.713,814.0
2633900,Trenton Public Schools,42.138,-83.201,207.0
2633930,Tri County Area Schools,43.37,-85.502,173.0
2634260,Troy School District,42.58,-83.14,918.0
2634380,Ubly Community Schools,43.677,-82.925,58.0
2634410,Union City Community Schools,42.033,-85.144,84.0
2634440,Unionville-Sebewaing Area S.D.,43.663,-83.437,55.0
2634470,Utica Community Schools,42.636,-83.031,2227.0
2634560,Van Buren Public Schools,42.218,-83.47,532.0
2634620,Vanderbilt Area Schools,45.148,-84.628,11.0
2634650,Vandercook Lake Public Schools,42.193,-84.384,94.0
2634680,Van Dyke Public Schools,42.464,-83.001,224.0
2634710,Vassar Public Schools,43.377,-83.567,91.0
2634860,Verona Township S/D #1F,,,3.0
2634920,Vestaburg Community Schools,43.429,-84.902,51.0
2634950,Vicksburg Community Schools,42.132,-85.489,191.0
2635010,Wakefield-Marenisco School District,46.374,-89.615,22.0
2635040,Waldron Area Schools,41.748,-84.407,21.0
2635130,Walkerville Public Schools,43.761,-86.091,23.0
2635160,Walled Lake Consolidated Schools,42.56,-83.467,1145.0
2635190,Warren Consolidated Schools,42.532,-83.052,1193.0
2635220,Warren Woods Public Schools,42.5,-82.984,244.0
2635310,Waterford School District,42.659,-83.393,823.0
2635340,Watersmeet Township School District,46.236,-89.088,12.0
2635460,Watervliet School District,42.105,-86.253,101.0
2635520,Waverly Community Schools,42.732,-84.612,284.0
2635550,Wayland Union Schools,42.681,-85.628,208.0
2635730,Webberville Community Schools,42.638,-84.176,48.0
2635790,Wells Township School District,,,2.0
2635820,West Bloomfield School District,42.595,-83.383,477.0
2635850,West Branch-Rose City Area Schools,44.35,-84.212,156.0
2635910,West Ottawa Public School District,42.846,-86.15,626.0
2635940,Western School District,42.268,-84.575,213.0
2635970,Westwood Heights Schools,43.069,-83.757,196.0
2636060,White Cloud Public Schools,43.601,-85.791,83.0
2636120,White Pigeon Community Schools,41.799,-85.606,59.0
2636240,Whitefish Township Schools,46.658,-85.136,4.0
2636270,Whiteford Agricultural School District Of The Counties Of Le,41.774,-83.716,54.0
2636300,Whitehall District Schools,43.407,-86.257,156.0
2636330,Whitmore Lake Public School District,42.433,-83.764,76.0
2636390,Whittemore-Prescott Area Schools,44.208,-83.92,71.0
2636420,Williamston Community Schools,42.696,-84.301,137.0
2636450,Willow Run Community Schools,42.271,-83.569,86.0
2636480,Wolverine Community School District,45.274,-84.562,25.0
2636485,Woodhaven-Brownstown School District,42.15,-83.243,510.0
2636540,Wyandotte School District Of The City Of,42.209,-83.165,336.0
2636570,Wyoming Public Schools,42.908,-85.715,410.0
2636600,Yale Public Schools,43.075,-82.726,163.0
2636630,Ypsilanti Community Schools,42.242,-83.626,460.0
2636660,Zeeland Public Schools,42.822,-85.995,427.0
2680120,Alpena-Montmorency-Alcona ESD,,,2.0
2680260,Cheb-Otsego-Presque Isle ESD,,,5.0
2680300,Clare-Gladwin Regional Education Service District,,,4.0
2680340,Delta-Schoolcraft ISD,,,3.0
2680360,Dickinson-Iron ISD,,,3.0
2680380,Eaton Resa,,,4.0
2680420,Gogebic-Ontonagon ISD,,,2.0
2680560,Iosco Resa,,,4.0
2680620,Kent ISD,,,45.0
2680660,Lapeer ISD,,,3.0
2680700,Livingston Esa,,,5.0
2680720,Macomb ISD,,,
2680880,Oakland Schools,,,12.0
2680920,C.O.O.R. ISD,,,4.0
2680940,St. Clair County Resa,,,6.0
2680960,St. Joseph County ISD,,,
2680965,Sanilac ISD,,,
2680995,Wayne Resa,,,94.0
2700001,Mountain Iron-Buhl School District,47.524,-92.734,39.0
2700005,United South Central School Dist.,43.608,-93.76,48.0
2700006,Maple River School District,43.942,-93.996,79.0
2700007,Kingsland Public School District,43.669,-92.333,44.0
2700008,St. Louis County School District,48.063,-92.684,145.0
2700012,Carver-Scott Educational Coop.,,,6.0
2700013,Waterville-Elysian-Morristown,44.245,-93.56,64.0
2700014,Freshwater Ed. Dist.,,,5.0
2700016,Runestone Area Ed. District,,,9.0
2700017,Chisago Lakes School District,45.384,-92.826,262.0
2700019,Minnewaska School District,45.606,-95.485,91.0
2700021,Eveleth-Gilbert School District,47.444,-92.441,88.0
2700022,Wadena-Deer Creek School District,46.448,-95.144,72.0
2700023,Buffalo Lk-Hector-Stewart Public Sc,44.76,-94.668,42.0
2700024,Warren-Alvarado-Oslo School Dist.,48.153,-96.666,31.0
2700025,Intermediate School District 287,,,
2700033,Oak Land Vocational Cooperatve,,,5.0
2700036,Wright Technical Center,,,5.0
2700043,Fergus Falls Area Sp. Ed. Coop.,,,3.0
2700045,Meeker And Wright Special Education,,,
2700048,Mn River Valley Special Ed. Coop.,,,
2700054,Zumbro Education District,,,6.0
2700055,Hiawatha Valley Ed. District,,,3.0
2700058,Mn River Valley Education District,,,4.0
2700063,Mn Valley Education District,,,5.0
2700071,Benton-Stearns Ed. District,,,4.0
2700073,Mid State Education District,,,4.0
2700086,Region 6 And 8-Sw/Wc Service Coop,,,7.0
2700088,Lakeview School District,44.578,-95.657,47.0
2700089,Nrheg School District,43.883,-93.443,71.0
2700090,Murray County Central School Dist.,43.999,-95.903,56.0
2700091,Maccray School District,44.994,-95.426,49.0
2700099,Yellow Medicine East,44.766,-95.654,76.0
2700100,Fillmore Central,43.599,-92.104,44.0
2700101,Norman County East School District,47.338,-96.237,22.0
2700102,Sibley East School District,44.534,-94.177,96.0
2700103,Clearbrook-Gonvick School District,47.731,-95.464,35.0
2700104,West Central Area,46.007,-96.029,53.0
2700105,Belgrade-Brooten-Elrosa School District,45.486,-95.078,49.0
2700106,A.C.G.C. Public School District,45.132,-94.761,61.0
2700107,Greenbush-Middle River School Dist.,48.791,-96.261,34.0
2700108,Pipestone Area School District,44.015,-96.322,83.0
2700109,Long Prairie-Grey Eagle School District,45.94,-94.841,68.0
2700110,Cedar Mountain School District,44.413,-94.934,37.0
2700112,Eagle Valley Public School District,46.121,-95.038,20.0
2700123,Howard Lake-Waverly-Winsted,45.062,-94.038,74.0
2700124,Fairmont Area School District,43.646,-94.475,126.0
2700125,Lac Qui Parle Valley School Dist.,45.222,-96.008,58.0
2700126,Ada-Borup Public School District,47.259,-96.499,39.0
2700127,Stephen-Argyle Central Schools,48.413,-96.847,25.0
2700128,Glencoe-Silver Lake School District,44.769,-94.192,119.0
2700130,Blue Earth Area Public School,43.642,-94.034,90.0
2700132,Red Rock Central School District,44.15,-95.219,33.0
2700143,Central Minnesota Jt. Powers Dist.,,,8.0
2700145,East Metro Integration District,,,82.0
2700146,Valley Crossing Community School,,,89.0
2700148,Glenville-Emmons School District,43.56,-93.162,20.0
2700149,Mcleod West Public School District,,,16.0
2700150,Clinton-Graceville-Beardsley,45.544,-96.438,26.0
2700161,West Metro Education Program,,,112.0
2700162,Lake Park Audubon School District,46.858,-96.062,50.0
2700163,Renville County West School Dist.,44.774,-95.196,38.0
2700182,Redwood Area School District,44.536,-95.093,84.0
2700183,Westbrook-Walnut Grove Schools,44.057,-95.457,32.0
2700224,Northland Learning Center,,,6.0
2700231,Jackson County Central School Dist.,43.635,-94.988,88.0
2700287,Plainview-Elgin-Millville,44.182,-92.238,109.0
2700294,Rtr Public Schools,44.302,-96.102,40.0
2700318,Rum River Special Education Coop,,,6.0
2700326,Tracy Area Public School District,44.224,-95.664,58.0
2700328,Ortonville Public Schools,45.293,-96.34,33.0
2700379,Tri-City United School District,,,139.0
2700382,Brandon-Evansville Public Schools,,,33.0
2700383,Morris Area Public Schools,,,78.0
2700385,Red Lake County Central Public Sch,,,29.0
2700388,Round Lake-Brewster Public Schools,,,17.0
2700411,Crosswinds Arts And Science School,,,46.0
2702640,Lester Prairie Public School Dist.,44.887,-94.06,31.0
2702720,Southland Public School District,43.614,-92.733,32.0
2702730,Adrian Public School District,43.685,-95.913,44.0
2702760,Aitkin Public School District,46.496,-93.624,94.0
2702910,Walker-Hackensack-Akeley Schl. District,47.031,-94.543,59.0
2702930,Albany Public School District,45.603,-94.569,125.0
2702970,Albert Lea Public School District,43.683,-93.351,242.0
2703030,Alden-Conger Public School District,43.648,-93.568,39.0
2703060,Alexandria Public School District,45.925,-95.388,290.0
2703150,Annandale Public School District,45.254,-94.139,129.0
2703180,Anoka-Hennepin Public School Dist.,45.213,-93.304,2926.0
2703300,Ashby Public School District,46.12,-95.846,19.0
2703450,Austin Public School District,43.663,-92.978,339.0
2703540,Badger Public School District,48.718,-95.954,19.0
2703570,Bagley Public School District,47.438,-95.367,75.0
2703600,Balaton Public School District,,,6.0
2703660,Barnesville Public School Dist.,46.662,-96.42,66.0
2703690,Barnum Public School District,46.548,-92.632,61.0
2703750,Battle Lake Public School District,46.265,-95.685,36.0
2703870,Becker Public School District,45.447,-93.849,221.0
2704050,Belle Plaine Public School District,44.616,-93.786,119.0
2704080,Bellingham Public School District,,,6.0
2704440,Bemidji Public School District,47.523,-94.974,405.0
2704470,Benson Public School District,45.305,-95.624,66.0
2705430,Bertha-Hewitt Public School Dist.,46.278,-95.149,30.0
2705460,Big Lake Public School District,45.368,-93.745,261.0
2705660,Bird Island-Olivia-Lake Lillian,44.767,-94.929,48.0
2705730,Blackduck Public School District,47.717,-94.565,47.0
2705760,Blooming Prairie Public School District,43.879,-93.085,55.0
2705790,Bloomington Public School District,44.826,-93.337,816.0
2706060,Braham Public School District,45.733,-93.162,66.0
2706090,Brainerd Public School District,46.291,-94.192,491.0
2706120,Brandon Public School District,46.033,-95.567,20.0
2706150,Breckenridge Public School District,46.271,-96.486,48.0
2706180,Brewster Public School District,43.704,-95.46,23.0
2706240,Brooklyn Center School District,45.063,-93.301,141.0
2706300,Browerville Public School District,46.099,-94.721,32.0
2707110,Browns Valley Public School Dist.,45.625,-96.8,11.0
2707200,Buffalo-Hanover-Montrose Public Sch,45.165,-93.868,437.0
2707290,Burnsville Public School District,44.762,-93.321,707.0
2707320,Butterfield Public School District,43.971,-94.799,18.0
2707350,Byron Public School District,44.048,-92.628,140.0
2707380,Caledonia Public School District,43.606,-91.387,45.0
2707410,Cambridge-Isanti Public School District,45.547,-93.201,381.0
2707450,Campbell-Tintah Public School Dist.,46.039,-96.38,10.0
2707470,Canby Public School District,44.734,-96.315,36.0
2707500,Cannon Falls Public School District,44.469,-92.852,89.0
2707590,Carlton Public School District,46.626,-92.48,38.0
2708070,Cass Lake-Bena Public Schools,47.313,-94.527,83.0
2708100,Centennial Public School District,45.153,-93.137,491.0
2708190,Eastern Carver County Public School,44.811,-93.642,723.0
2708220,Chatfield Public Schools,43.844,-92.201,68.0
2708910,Chisholm Public School District,47.547,-92.868,59.0
2708940,Chokio-Alberta Public School Dist.,45.539,-96.128,12.0
2709330,Cleveland Public School District,44.29,-93.823,34.0
2709360,Climax-Shelly Public Schools,47.598,-96.779,13.0
2709420,Cloquet Public School District,46.732,-92.483,180.0
2709440,Rocori Public School District,45.457,-94.419,149.0
2709480,Greenway Public School District,47.363,-93.349,81.0
2709510,Columbia Heights Public School District,45.053,-93.244,258.0
2709540,Comfrey Public School District,44.098,-94.898,12.0
2709690,Cromwell-Wright Public Schools,46.657,-92.955,23.0
2709720,Crookston Public School District,47.73,-96.569,93.0
2709750,Crosby-Ironton Public School Dist.,46.542,-93.986,86.0
2709960,Cyrus Public School District,45.624,-95.726,7.0
2710060,Dassel-Cokato Public School Dist.,45.084,-94.244,173.0
2710090,Dawson-Boyd Public School District,44.909,-96.004,40.0
2710140,Deer River Public School District,47.51,-93.856,64.0
2710170,Delano Public School District,45.047,-93.81,177.0
2710230,Detroit Lakes Public School Dist.,46.899,-95.83,213.0
2710260,Dilworth-Glyndon-Felton,46.939,-96.565,113.0
2711010,Dover-Eyota Public School District,43.994,-92.223,88.0
2711040,Duluth Public School District,47.046,-92.048,738.0
2711085,East Central School District,46.179,-92.422,57.0
2711130,East Grand Forks Public School District,47.965,-96.936,131.0
2711190,Eden Valley-Watkins School District,45.329,-94.556,69.0
2711220,Edgerton Public School District,43.876,-96.106,24.0
2711250,Edina Public School District,44.888,-93.361,653.0
2711370,Elk River Public School District,45.343,-93.578,1045.0
2711460,Ellsworth Public School District,43.544,-95.985,12.0
2711520,Ely Public School District,47.917,-91.925,41.0
2711610,Evansville Public School District,46.02,-95.717,13.0
2711670,Minnetonka Public School District,44.921,-93.514,681.0
2711760,Faribault Public School District,44.315,-93.321,319.0
2711820,Farmington Public School District,44.622,-93.122,526.0
2711880,Fergus Falls Public School District,46.29,-96.096,166.0
2711910,Fertile-Beltrami School District,47.583,-96.265,34.0
2712180,Fisher Public School District,47.851,-96.79,19.0
2712210,Floodwood Public School District,46.896,-92.929,21.0
2712240,Foley Public School District,45.712,-93.925,138.0
2712270,Forest Lake Public School District,45.285,-93.053,592.0
2712300,Fosston Public School District,47.543,-95.687,50.0
2712360,Frazee-Vergas Public School Dist.,46.837,-95.536,69.0
2712420,Fridley Public School District,45.08,-93.267,209.0
2712480,Fulda Public School District,43.87,-95.546,22.0
2712580,G.F.W.,44.564,-94.423,57.0
2712900,Goodhue Public School District,44.416,-92.605,48.0
2713020,Goodridge Public School District,48.155,-95.801,15.0
2713040,Granada Huntley-East Chain,43.705,-94.295,14.0
2713110,Cook County Public Schools,47.849,-90.779,46.0
2713140,Grand Meadow Public School District,43.694,-92.56,32.0
2713170,Grand Rapids Public School District,47.639,-94.217,297.0
2713380,Hancock Public School District,45.487,-95.782,22.0
2713530,Hastings Public School District,44.681,-92.871,344.0
2713560,Hawley Public School District,46.838,-96.302,73.0
2713590,Hayfield Public School District,43.857,-92.799,58.0
2713680,Hendricks Public School District,44.514,-96.396,11.0
2713860,Henning Public School District,46.326,-95.488,30.0
2713890,Herman-Norcross School District,45.83,-96.163,8.0
2713920,Hermantown Public School District,46.98,-92.22,160.0
2713930,Heron Lake-Okabena School District,43.795,-95.342,22.0
2713980,Hibbing Public School District,47.383,-92.963,181.0
2714010,Hill City Public School District,46.943,-93.688,21.0
2714040,Hills-Beaver Creek School District,43.576,-96.378,26.0
2714070,Hinckley-Finlayson School District,45.998,-92.817,73.0
2714190,Holdingford Public School District,45.718,-94.401,78.0
2714220,Eden Prairie Public School District,44.847,-93.462,735.0
2714260,Hopkins Public School District,44.921,-93.43,539.0
2714280,Houston Public School District,43.8,-91.526,33.0
2714970,Hutchinson Public School District,44.89,-94.405,244.0
2715000,International Falls School District,48.492,-93.233,89.0
2715030,Inver Grove Heights Schools,44.832,-93.047,315.0
2715510,Isle Public School District,46.15,-93.445,38.0
2715540,Ivanhoe Public School District,44.478,-96.225,14.0
2715750,Jordan Public School District,44.661,-93.606,133.0
2716980,Kasson-Mantorville School District,44.004,-92.743,164.0
2717010,Kelliher Public School District,48.161,-94.573,19.0
2717100,Kenyon-Wanamingo School District,44.288,-92.947,65.0
2717120,Kerkhoven-Murdock-Sunburg,45.233,-95.311,43.0
2717220,Kimball Public School District,45.326,-94.319,51.0
2717250,La Crescent-Hokah School District,43.801,-91.34,92.0
2717460,Lake Benton Public School District,44.285,-96.324,13.0
2717520,Lake City Public School District,44.389,-92.329,96.0
2717570,Lake Of The Woods School District,48.601,-94.848,35.0
2717780,Lakeville Public School District,44.65,-93.292,837.0
2717880,Lancaster Public School District,48.891,-96.765,12.0
2717910,Lanesboro Public School District,43.735,-91.974,26.0
2717940,Laporte Public School District,47.179,-94.77,21.0
2718030,Lecenter Public School District,44.358,-93.708,48.0
2718060,Leroy-Ostrander Public Schools,43.559,-92.476,21.0
2718070,Le Sueur-Henderson School District,44.509,-93.936,90.0
2718090,Lewiston-Altura Public School Dist.,43.966,-91.85,53.0
2718210,Litchfield Public School District,45.129,-94.509,125.0
2718240,Little Falls Public School District,46.034,-94.426,173.0
2718270,Littlefork-Big Falls School Dist.,48.283,-93.646,26.0
2718330,Luverne Public School District,43.676,-96.177,92.0
2718360,Lyle Public School District,43.536,-92.901,19.0
2718390,Lynd Public School District,44.415,-95.929,12.0
2718540,Mabel-Canton Public School Dist.,43.57,-91.795,19.0
2718570,Madelia Public School District,44.029,-94.409,40.0
2718660,Mahnomen Public School District,47.366,-95.954,54.0
2718750,Mahtomedi Public School District,45.085,-92.942,248.0
2718780,Mankato Public School District,44.171,-94.003,565.0
2718810,Maple Lake Public School District,45.227,-93.998,71.0
2718920,Grygla Public School District,48.367,-95.386,12.0
2718940,Marshall Public School District,44.435,-95.738,149.0
2718960,Martin County West School District,43.713,-94.726,56.0
2719170,Mcgregor Public School District,46.633,-93.251,32.0
2719320,Medford Public School District,44.183,-93.222,68.0
2720550,Melrose Public School District,45.656,-94.782,100.0
2720580,Menahga Public School District,46.783,-95.202,67.0
2720670,Milaca Public School District,45.791,-93.668,137.0
2721210,Milroy Public School District,44.436,-95.531,8.0
2721240,Minneapolis Public School District,44.955,-93.265,3125.0
2721270,Minneota Public School District,44.567,-95.98,31.0
2721320,Montevideo Public School District,44.968,-95.703,98.0
2721360,Montgomery-Lonsdale School District,44.394,-93.53,81.0
2721390,Monticello Public School District,45.291,-93.855,317.0
2721420,Moorhead Public School District,46.772,-96.705,419.0
2721450,Moose Lake Public School District,46.405,-92.679,51.0
2721480,Mora Public School District,45.939,-93.261,132.0
2721540,Morris Public School District,45.655,-95.92,72.0
2722920,Westonka Public School District,44.934,-93.663,171.0
2722950,Mounds View Public School District,45.081,-93.178,749.0
2723010,Mountain Lake Public Schools,43.962,-94.946,38.0
2723310,Nashwauk-Keewatin School District,47.541,-93.157,45.0
2723370,Nevis Public School District,46.919,-94.855,42.0
2723400,New London-Spicer School District,45.285,-94.942,107.0
2723430,New Prague Area Schools,44.548,-93.496,290.0
2723490,New Ulm Public School District,44.315,-94.473,153.0
2723520,New York Mills Public School Dist.,46.542,-95.343,52.0
2723550,Marshall County Central Schools,48.296,-96.384,31.0
2723580,Nicollet Public School District,44.285,-94.214,25.0
2723820,North Branch Public Schools,45.504,-93.003,252.0
2723850,North St Paul-Maplewood Oakdale District,44.978,-92.973,745.0
2723880,Northfield Public School District,44.466,-93.196,309.0
2723910,Central Public School District,44.771,-93.936,100.0
2723970,Ogilvie Public School District,45.805,-93.42,41.0
2724030,Oklee Public School District,47.901,-95.805,27.0
2725050,Onamia Public School District,46.104,-93.698,49.0
2725080,Orono Public School District,44.983,-93.587,215.0
2725110,Ortonville Public School District,,,33.0
2725140,Osakis Public School District,45.881,-95.132,62.0
2725200,Osseo Public School District,45.106,-93.431,1686.0
2728050,Owatonna Public School District,44.038,-93.223,355.0
2728080,Park Rapids Public School District,47.004,-95.099,112.0
2728110,Parkers Prairie Public School Dist.,46.141,-95.392,40.0
2728140,Paynesville Public School District,45.406,-94.726,77.0
2728170,Pelican Rapids Public School Dist.,46.588,-96.088,68.0
2728200,Pequot Lakes Public Schools,46.616,-94.249,136.0
2728230,Perham-Dent Public School District,46.546,-95.627,102.0
2728290,Rushford-Peterson Public Schools,43.794,-91.791,49.0
2728320,Pierz Public School District,45.988,-94.061,81.0
2728350,Pillager Public School District,46.369,-94.471,66.0
2728380,Pine City Public School District,45.841,-92.959,125.0
2728950,Pine Island Public School Dist.,44.183,-92.648,92.0
2728960,Pine Point Public School District,46.991,-95.409,6.0
2728970,Pine River-Backus School District,46.73,-94.507,66.0
2729070,Plummer Public School District,47.909,-96.053,29.0
2730030,Princeton Public School District,45.573,-93.538,258.0
2730060,Prior Lake-Savage Area Schools,44.702,-93.426,588.0
2730090,Proctor Public School District,46.894,-92.357,135.0
2730150,Randolph Public School District,44.53,-93.024,45.0
2730450,Red Lake Falls Public School Dist.,47.861,-96.281,28.0
2730480,Red Wing Public School District,44.572,-92.677,206.0
2730510,Red Lake Public School District,47.998,-94.977,100.0
2730870,Northland Community Schools,47.025,-94.003,26.0
2731750,Richfield Public School District,44.876,-93.267,323.0
2731780,Robbinsdale Public School District,45.029,-93.361,964.0
2731800,Rochester Public School District,44.031,-92.443,1218.0
2732070,Rockford Public School District,45.094,-93.702,124.0
2732250,Roseau Public School District,48.821,-95.694,93.0
2732390,Rosemount-Apple Valley-Eagan,44.764,-93.125,2062.0
2732430,Roseville Public School District,45.018,-93.126,509.0
2732460,Rothsay Public School District,46.446,-96.343,17.0
2732490,Round Lake Public School District,43.556,-95.449,17.0
2732520,Royalton Public School District,45.833,-94.296,66.0
2732550,Rush City Public School District,45.668,-93.003,68.0
2732700,South Koochiching School District,48.445,-94.225,27.0
2732820,Sartell-St. Stephen School District,45.659,-94.254,286.0
2732850,Sauk Centre Public School District,45.73,-94.993,69.0
2732880,Sauk Rapids-Rice Public Schools,45.644,-94.125,298.0
2732970,Sebeka Public School District,46.627,-94.877,37.0
2733000,Shakopee Public School District,44.76,-93.524,566.0
2733210,Sleepy Eye Public School District,44.27,-94.731,40.0
2733270,South St. Paul Public School Dist.,44.879,-93.031,247.0
2733300,Spring Grove School District,43.559,-91.644,24.0
2733330,Spring Lake Park Public Schools,45.169,-93.203,387.0
2733390,Springfield Public School District,44.238,-94.98,43.0
2733420,St. Anthony-New Brighton Schools,45.028,-93.217,128.0
2733450,St. Charles Public School District,43.903,-92.024,76.0
2733480,St. Clair Public School District,44.078,-93.869,49.0
2733510,St. Cloud Public School District,45.481,-94.099,724.0
2733540,St. Francis Public School District,45.379,-93.321,383.0
2733600,St. James Public School District,43.961,-94.627,76.0
2733720,Nett Lake Public School District,48.113,-93.077,11.0
2733780,St. Louis Park Public School Dist.,44.947,-93.357,325.0
2733790,St. Michael-Albertville School District,45.211,-93.693,461.0
2733810,South Washington County School District,44.846,-92.938,1352.0
2733840,St. Paul Public School District,44.939,-93.162,3366.0
2733870,St. Peter Public School District,44.337,-94.023,141.0
2733900,Staples-Motley School District,46.333,-94.733,89.0
2738160,Stewartville Public School District,43.858,-92.512,147.0
2738190,Stillwater Area Public School Dist.,44.996,-92.838,698.0
2738280,Swanville Public School District,45.943,-94.648,23.0
2738850,Thief River Falls School District,48.094,-96.169,146.0
2738880,Esko Public School District,46.716,-92.351,93.0
2740590,Tracy Public School District,,,54.0
2740665,Triton School District,44.078,-92.926,89.0
2740680,Truman Public School District,43.85,-94.42,18.0
2740740,Lake Superior Public School Dist.,47.658,-91.408,129.0
2740810,Ulen-Hitterdal Public School District,47.047,-96.237,24.0
2740830,Underwood Public School District,46.263,-95.855,45.0
2740860,Upsala Public School District,45.826,-94.53,30.0
2740920,Verndale Public School District,46.446,-94.958,37.0
2741040,Virginia Public School District,47.626,-92.508,119.0
2741060,Wabasha-Kellogg Public School Dist.,44.298,-91.998,42.0
2741430,Wabasso Public School District,44.427,-95.336,29.0
2741460,Waconia Public School District,44.86,-93.786,266.0
2741850,Warroad Public School District,49.161,-94.974,76.0
2741880,Waseca Public School District,44.082,-93.511,152.0
2741910,Watertown-Mayer Public School Dist.,44.935,-93.891,119.0
2742120,Waubun-Ogema-White Earth Public Sch,47.136,-95.899,44.0
2742160,Wayzata Public School District,44.991,-93.487,824.0
2742270,West St. Paul-Mendota Hts.-Eagan,44.891,-93.11,342.0
2742330,Wheaton Area Public School District,45.809,-96.479,30.0
2742360,White Bear Lake School District,45.081,-93.03,611.0
2742720,Willmar Public School District,45.101,-94.993,298.0
2742750,Willow River Public School District,46.328,-92.872,34.0
2742780,Windom Public School District,43.89,-95.191,73.0
2744070,Winona Area Public School District,43.963,-91.638,264.0
2744160,Worthington Public School District,43.629,-95.684,194.0
2744190,Wrenshall Public School District,46.487,-92.362,26.0
2745735,Zumbrota-Mazeppa School District,44.284,-92.534,81.0
2791353,River Bend Education District,,,4.0
2791445,Lake Crystal-Wellcome Memorial,44.076,-94.206,61.0
2791446,Tri-County School District,48.549,-96.48,16.0
2791447,Kittson Central School District,48.687,-96.947,23.0
2791448,Norman County West School District,47.366,-96.754,22.0
2791449,Win-E-Mac School District,47.647,-95.967,32.0
2791450,Mesabi East School District,47.494,-92.185,73.0
2791451,Janesville-Waldorf-Pemberton,43.991,-93.72,42.0
2791455,West Central Education District,,,4.0
2800185,West Bolivar Cons Sch,,,101.0
2800186,North Bolivar Cons Sch,,,81.0
2800187,Sunflower Co Consolidate Sch District,,,315.0
2800189,Starkville- Oktibbeha Cons SD,,,398.0
2800191,West Point Consolidated School District,,,228.0
2800360,Aberdeen School District,33.788,-88.612,101.0
2800390,Alcorn School District,34.858,-88.652,267.0
2800420,Amite Co School District,31.174,-90.804,83.0
2800450,Amory School District,33.946,-88.594,138.0
2800510,Attala Co School District,33.185,-89.419,86.0
2800540,Baldwyn School District,34.543,-88.696,64.0
2800570,Bay St Louis Waveland School District,30.313,-89.371,145.0
2800600,Benton Co School District,34.878,-89.187,97.0
2800630,Biloxi Public School District,30.424,-88.954,390.0
